mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,SK Trivedi,MF Maharoof,110,8,17.3,32,2,10,0,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,SK Trivedi,MF Maharoof,110,8,17.4,32,2,10,0,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,SK Trivedi,MF Maharoof,111,8,17.5,32,2,10,1,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,MF Maharoof,111,8,17.6,31,2,10,1,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,SK Trivedi,DL Vettori,111,8,18.1,27,2,10,1,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,SK Trivedi,DL Vettori,112,8,18.2,27,2,10,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,DL Vettori,116,8,18.3,30,2,14,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,DL Vettori,120,8,18.4,34,2,18,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,DL Vettori,120,8,18.5,33,2,18,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,DL Vettori,121,8,18.6,34,2,19,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,GD McGrath,125,8,19.1,32,2,23,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,GD McGrath,125,8,19.2,32,1,23,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,GD McGrath,126,8,19.3,33,1,24,2,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,SK Trivedi,GD McGrath,127,8,19.4,33,1,24,3,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,GD McGrath,129,8,19.5,34,1,26,3,129
3,2008-04-19,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,D Salunkhe,GD McGrath,129,8,19.6,33,1,26,3,129
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,P Kumar,0,0,0.1,0,0,0,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,P Kumar,4,0,0.2,4,0,4,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,P Kumar,4,0,0.3,4,0,4,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,P Kumar,4,0,0.4,4,0,4,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,P Kumar,8,0,0.5,8,0,8,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,P Kumar,8,0,0.6,8,0,8,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,Z Khan,9,0,1.1,9,0,8,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,Z Khan,9,0,1.2,9,0,8,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,Z Khan,9,0,1.3,9,0,8,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,Z Khan,9,0,1.4,9,0,8,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,L Ronchi,Z Khan,9,1,1.5,9,1,8,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,Z Khan,13,1,1.6,13,1,1,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,P Kumar,13,1,2.1,13,1,1,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,P Kumar,17,1,2.2,17,1,5,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,P Kumar,17,1,2.3,17,1,5,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,P Kumar,18,1,2.4,18,1,6,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,P Kumar,18,1,2.5,18,1,6,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,P Kumar,19,1,2.5,19,1,6,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,P Kumar,19,1,2.6,19,1,6,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,Z Khan,19,1,3.1,19,1,6,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,Z Khan,20,1,3.2,20,1,7,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,Z Khan,20,1,3.3,20,1,7,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,DJ Thornely,Z Khan,20,2,3.4,20,2,7,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,Z Khan,22,2,3.5,22,2,7,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,Z Khan,22,2,3.6,22,2,7,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,23,2,4.0,23,2,7,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,27,2,4.1,27,2,11,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,31,2,4.2,31,2,15,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,31,2,4.3,31,2,15,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,35,2,4.4,35,2,19,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,35,2,4.5,35,2,19,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,JH Kallis,41,2,4.6,37,2,25,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,Z Khan,42,2,5.1,38,2,25,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,Z Khan,46,2,5.2,42,2,29,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,Z Khan,46,2,5.3,38,2,29,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,ST Jayasuriya,Z Khan,46,3,5.4,38,3,29,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,Z Khan,47,3,5.5,38,3,4,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,Z Khan,47,3,5.6,38,3,4,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,48,3,6.1,39,3,5,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,48,3,6.2,39,3,5,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,49,3,6.3,40,2,5,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,53,3,6.4,40,2,9,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,54,3,6.5,41,2,10,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,54,3,6.6,37,2,10,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,54,3,7.1,37,2,10,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,55,3,7.2,37,2,11,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,B Akhil,56,3,7.3,38,2,11,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,57,3,7.4,38,2,12,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,B Akhil,58,3,7.5,39,2,12,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,60,3,7.6,41,2,14,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,JH Kallis,61,3,8.1,41,2,14,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,62,3,8.2,42,2,15,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,JH Kallis,63,3,8.3,43,1,15,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,67,3,8.4,45,1,19,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,68,3,8.5,46,1,20,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,JH Kallis,72,3,8.6,49,1,20,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,72,3,9.1,45,1,20,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,73,3,9.2,42,1,21,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,73,3,9.3,42,1,21,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,74,3,9.4,39,1,21,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,74,3,9.5,39,1,21,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,74,3,9.6,33,1,21,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,SB Joshi,75,3,10.1,33,1,21,9,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,SB Joshi,76,3,10.2,30,1,22,9,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,SB Joshi,80,3,10.3,34,1,22,13,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,SB Joshi,81,3,10.4,35,0,22,14,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,SB Joshi,81,3,10.5,34,0,22,14,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,SB Joshi,81,3,10.6,34,0,22,14,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,81,3,11.1,33,0,22,14,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,83,3,11.2,35,0,22,16,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,R Vinay Kumar,84,3,11.3,35,0,22,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,84,3,11.4,31,0,22,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,88,3,11.5,34,0,26,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,R Vinay Kumar,94,3,11.6,40,0,32,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,SB Joshi,94,3,12.1,40,0,32,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,SB Joshi,95,3,12.2,40,0,32,18,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,SB Joshi,95,3,12.3,39,0,32,18,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,SB Joshi,95,3,12.4,38,0,32,18,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,SB Joshi,96,3,12.5,38,0,33,18,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,SB Joshi,97,3,12.6,37,0,33,19,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,B Akhil,97,3,13.1,36,0,33,19,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,B Akhil,97,3,13.2,35,0,33,19,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,PR Shah,B Akhil,97,4,13.3,34,1,33,19,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,98,4,13.4,31,1,34,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,B Akhil,98,4,13.5,30,1,34,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,B Akhil,99,4,13.6,27,1,34,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,P Kumar,100,4,14.1,28,1,34,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,P Kumar,101,4,14.2,28,1,35,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,P Kumar,102,4,14.3,29,1,35,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,P Kumar,102,4,14.4,28,1,35,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,P Kumar,104,4,14.5,30,1,37,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,P Kumar,105,4,14.6,31,1,38,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,106,4,15.1,31,1,39,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,JH Kallis,107,4,15.2,31,1,39,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,108,4,15.3,28,1,40,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,JH Kallis,109,4,15.3,28,1,40,3,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,JH Kallis,110,4,15.4,29,1,40,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,114,4,15.5,33,1,44,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,JH Kallis,118,4,15.6,37,1,48,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,B Akhil,119,4,16.1,36,1,48,5,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,120,4,16.2,36,1,48,5,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,B Akhil,124,4,16.3,40,1,48,9,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,B Akhil,125,4,16.4,37,1,48,10,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,RV Uthappa,B Akhil,125,5,16.5,31,2,48,10,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,B Akhil,129,5,16.6,35,2,10,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,R Vinay Kumar,131,5,17.1,36,2,12,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,R Vinay Kumar,137,5,17.2,42,2,18,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,R Vinay Kumar,138,5,17.3,43,2,19,4,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,R Vinay Kumar,142,5,17.4,46,2,19,8,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,R Vinay Kumar,148,5,17.5,51,2,19,14,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,R Vinay Kumar,149,5,17.6,52,2,19,15,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,P Kumar,150,5,18.1,53,2,19,16,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,P Kumar,151,5,18.2,54,1,20,16,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,P Kumar,151,5,18.3,53,1,20,16,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,P Kumar,152,5,18.4,54,1,20,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,AM Nayar,P Kumar,152,6,18.5,53,2,20,17,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,P Kumar,158,6,18.6,58,2,23,0,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Harbhajan Singh,Z Khan,159,6,19.1,58,2,23,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,Z Khan,159,6,19.2,57,2,23,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,Z Khan,163,6,19.3,61,2,27,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,Z Khan,164,6,19.4,60,2,28,1,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Harbhajan Singh,Z Khan,165,6,19.5,60,2,28,2,165
4,2008-04-20,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,SM Pollock,Z Khan,165,7,19.6,59,3,28,2,165
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,AC Gilchrist,AB Dinda,1,0,0.1,1,0,1,0,110
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,AB Dinda,2,0,0.1,2,0,1,0,110
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,AB Dinda,4,0,0.2,4,0,2,1,110
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,AB Dinda,4,0,0.3,4,0,2,1,110
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,AB Dinda,4,0,0.4,4,0,2,1,110
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,AB Dinda,4,0,0.5,4,0,2,1,110
5,2008-04-20,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,AB Dinda,9,0,0.6,9,0,7,1,110
